Location	Date	Ring	Species	Age	Sex confirmed	Sex suspected	Tar (mm)	Wing (mm)	Weight (g)	N/R	Pit	Pit_code	Observer ID	Adult/Nestling	Box_Number
McDonalds	05/11/2021	B5H0350	MARTI							N	01101791AB				
McDonalds	05/11/2021	C5H4233	GRETI		M					N	0700ED921D				
McDonalds	05/11/2021	C5H4318	GRETI		M					R	0700EDB093				
McDonalds	05/11/2021	C5H4347	GRETI		M					R	0700EDCCEA				
McDonalds	05/11/2021	C5H4386	GRETI		F					R	0700EDDBCF				
McDonalds	05/11/2021	C5H9014	GRETI		F					N	0700EE1C29				
McDonalds	05/11/2021	B5H0349	MARTI							N	011017937D				
McDonalds	05/11/2021	C5H9017	GRETI		F					N	0700EDA574				
McDonalds	05/11/2021	C5H9018	GRETI		F					N	0700EE05E8				
McDonalds	05/11/2021	C5H9019	GRETI		F					N	0700EDC2EC				
McDonalds	05/11/2021	C5H9020	GRETI		M					N	0700EE3A0E				
McDonalds	05/11/2021	C5H9021	GRETI		F					N	0700EE282A				
McDonalds	05/11/2021	C5H9022	GRETI		F					N	0700EDF5AF				
McDonalds	05/11/2021	C5H9023	GRETI		F					N	0700EDFCC4				
McDonalds	05/11/2021	C5H9024	GRETI		M					N	0700EE2019				
McDonalds	05/11/2021	C5H9026	GRETI		F					N	0700EE021B				
McDonalds	05/11/2021	C5H9027	GRETI		M					N	0700EDBCB1				
McDonalds	05/11/2021	C5H9033	GRETI		M					N	0700ED8767				
McDonalds	05/11/2021	B5H0351	BLUTI		M					N	0110179E3D				
McDonalds	05/11/2021	C5H9034	GRETI		M					N	0700ED8768				
McDonalds	05/11/2021	B5H0352	BLUTI		M					N	011017A040				
McDonalds	05/11/2021	C5H9036	GRETI		M					N	0700EDD5A8				
McDonalds	05/11/2021	C5H9037	GRETI		M					N	0700EE2D7B				
McDonalds	05/11/2021	C5H9038	GRETI		M					N	0700EE2697				
McDonalds	05/11/2021	C5H9015	GRETI		M					N	0700EDB0E4				
McDonalds	05/11/2021	C5H9016	GRETI		F					N	0700EDBF42				
McDonalds	05/11/2021	C5H9028	GRETI		M					N	0700EE2C43				
McDonalds	05/11/2021	C5H9029	GRETI		M					N	0700EDF7B8				
McDonalds	05/11/2021	C5H9030	GRETI		M					N	0700EDC9CB				
McDonalds	05/11/2021	C5H9031	GRETI		M					N	0700EE438C				
McDonalds	05/11/2021	C5H9032	GRETI		F					N	0700ED8983				
McDonalds	05/11/2021	C5H9035	GRETI		F					N	0700EDC1A2				
Tick City	08/11/2021	B5H0202	BLUTI		M					R	0110179007				
Tick City	08/11/2021	B5H0300	BLUTI		F					R	011017A1DC				
Tick City	08/11/2021	B5H0306	BLUTI		F					N	0700EDD2F9				
Tick City	08/11/2021	B5H0353	MARTI							N	011017925B				
Tick City	08/11/2021	C3T0861	GRETI		M					R	0110175BD7				
Tick City	08/11/2021	C3T0865	GRETI		M					R	0110177ACE				
Tick City	08/11/2021	C5A1291	GRETI		F					R	0700ED86AF				
Tick City	08/11/2021	B5H0354	BLUTI		F					N	011017970A				
Tick City	08/11/2021	C5H9040	GRETI		M					N	0700EDDCAC				
Tick City	08/11/2021	B5H0355	BLUTI		M					N	011017870C				
Tick City	08/11/2021	C5H9042	GRETI		M					N	0700EDF2C9				
Tick City	08/11/2021	C5H9043	GRETI		F					N	3B00191A67				
Tick City	08/11/2021	B5H0356	BLUTI		M					N	011017A054				
Tick City	08/11/2021	B5H0357	BLUTI		F					R	0110179C8D				
Tick City	08/11/2021	C5H9044	GRETI		F					N	3B0018AB4E				
Tick City	08/11/2021	B5H0358	BLUTI		M					N	0110179FDC				
Tick City	08/11/2021	C5H9045	GRETI		M					N	3B001847E3				
Tick City	08/11/2021	B5H0359	BLUTI		F					N	01101798C2				
Tick City	08/11/2021	C5H9046	GRETI		M					N	3B00491F38				
Tick City	08/11/2021	C5H9047	GRETI		F					N	3B00194A74				
Tick City	08/11/2021	C5H4880	GRETI		M					R	0700ED8DC2				
Tick City	08/11/2021	C5H4894	GRETI		F					R	0700EE1ABC				
Tick City	08/11/2021	C5H4900	GRETI		F					N	0700ED9ED7				
Tick City	08/11/2021	C5H4952	GRETI		M					R	0700ED8645				
Mettnau	09/11/2021	B4A1836	BLUTI		M					R	0110177E84				
Mettnau	09/11/2021	B4A1915	BLUTI		F					R	0110179671				
Mettnau	09/11/2021	B5H0014	BLUTI		M					R	01101793C9				
Mettnau	09/11/2021	B5H0364	BLUTI		M					N	0110179623				
Mettnau	09/11/2021	B5H4128	BLUTI		F					R	011017A4F9				
Mettnau	09/11/2021	C3T2473	GRETI		F					R	0700EDA4A4				
Mettnau	09/11/2021	C3T2772	GRETI		M					R	0700EDD1E0				
Mettnau	09/11/2021	C3T2841	GRETI		M					R	0700EDE79E				
Mettnau	09/11/2021	C3T2950	GRETI		F					R	0700EDD5F8				
Mettnau	09/11/2021	C5A1199	GRETI		F					R	0700EDE594				
Mettnau	09/11/2021	C5A1540	GRETI		M					R	0700ED94A2				
Mettnau	09/11/2021	C5H4136	GRETI		M					R	0700ED9CD4				
Mettnau	09/11/2021	C5H4299	GRETI		F					R	0700EE0903				
Mettnau	09/11/2021	C5H4332	GRETI		M					R	0700EE2E14				
Mettnau	09/11/2021	B5H0361	BLUTI		M					N	011017845F				
Mettnau	09/11/2021	C3T2853	GRETI		F					R	3B00186B82				
Mettnau	09/11/2021	B5H4162	BLUTI		M					R	0110179412				
Mettnau	09/11/2021	B5H0362	BLUTI		M					N	0110179314				
Mettnau	09/11/2021	B5H0363	BLUTI		M					N	0110179454				
Mettnau	09/11/2021	B5H4067	BLUTI		M					N	011017952E				
Mettnau	09/11/2021	B5H0365	BLUTI		M					N	0110179A2B				
Mettnau	09/11/2021	C5H9050	GRETI		F					N	3B0019353D				
Mettnau	09/11/2021	C5F9127	GRETI		M					R	3B004CE67C				
Mettnau	09/11/2021	C5F9128	GRETI		M					R	3B0018D0E1				
Mettnau	09/11/2021	C5H9051	GRETI		F					N	3B00192E9D				
Mettnau	09/11/2021	C5H9052	GRETI		M					N	3B0018B762				
Mettnau	09/11/2021	C5H9053	GRETI		M					N	3B004B0175				
Mettnau	09/11/2021	C5H4790	GRETI		F					R	0700EE2FF4				
Mettnau	09/11/2021	C5H4974	GRETI		F					R	0700EDDEC8				
Mettnau	09/11/2021	C5H9048	GRETI		F					N	3B0018FB8C				
Mettnau	09/11/2021	C5H9049	GRETI		F					N	3B0018513E				
Mill	10/11/2021	B4R7988	BLUTI		M					R	0700ED89DB				
McDonalds	10/11/2021	B5H0029	BLUTI		M					R	0110179D8F				
McDonalds	10/11/2021	B5H0101	BLUTI		M					R	011017A1D5				
McDonalds	10/11/2021	B5H0102	BLUTI		M					R	0110178DBF				
Mill	10/11/2021	B5H0332	BLUTI		F					R	0110179C5D				
Mill	10/11/2021	B5H0353	MARTI							R	011017925B				
Mill	10/11/2021	B5H0373	BLUTI		M					N	011017966F				
Mill	10/11/2021	B5H0376	BLUTI		F					N	011017A336				
Mill	10/11/2021	C5A1560	GRETI		F					R	0700EE3C91				
Mill	10/11/2021	C5A1912	GRETI		M					R	0700EDA3EC				
Mill	10/11/2021	C5A1939	GRETI		F					R	0700EE05CE				
McDonalds	10/11/2021	C5H4320	GRETI		M					R	0700ED9075				
McDonalds	10/11/2021	C5H4347	GRETI		M					R	0700EDCCEA				
Mill	10/11/2021	C5H4565	GRETI		M					R	0700EDBFE2				
Mill	10/11/2021	C5H4580	GRETI		M					R	0700EDAB7E				
McDonalds	10/11/2021	C5H9054	GRETI		F					N	3B001956BD				
McDonalds	10/11/2021	C5H9055	GRETI		F					N	3B00185172				
McDonalds	10/11/2021	C5H9058	GRETI		F					N	3B001882B2				
McDonalds	10/11/2021	C5H9059	GRETI		M					N	3B001927CA				
McDonalds	10/11/2021	B5H0366	BLUTI		M					N	0110179D1F				
McDonalds	10/11/2021	C5H9060	GRETI		F					N	3B00191B38				
McDonalds	10/11/2021	C5H9061	GRETI		M					N	3B00191378				
McDonalds	10/11/2021	B5H0367	BLUTI			M				N	0110179EC2				
McDonalds	10/11/2021	B5H0368	BLUTI		M					N	011017952B				
McDonalds	10/11/2021	C5H9063	GRETI		F					N	3B00193695				
McDonalds	10/11/2021	B5H0369	BLUTI		M					N	0110179B61				
McDonalds	10/11/2021	C5H9064	GRETI		M					N	3B001838B7				
McDonalds	10/11/2021	C5H9065	GRETI		F					N	3B0018676C				
McDonalds	10/11/2021	C5H9067	GRETI		F					N	3B0018F12F				
McDonalds	10/11/2021	C5H9068	GRETI		F					N	3B0019475A				
McDonalds	10/11/2021	C5H9069	GRETI		F					N	3B001852B2				
McDonalds	10/11/2021	C5H9070	GRETI		F					N	3B001823C7				
McDonalds	10/11/2021	C5H9072	GRETI		F					N	3B0018ABA1				
McDonalds	10/11/2021	C5H9073	GRETI		M					N	3B00193AF9				
McDonalds	10/11/2021	C5H9074	GRETI		M					N	3B0018D262				
McDonalds	10/11/2021	C5H9077	GRETI		F					N	3B0018B3BB				
McDonalds	10/11/2021	C5H9078	GRETI		M					N	3B00191E69				
McDonalds	10/11/2021	B5H0370	BLUTI		M					N	0110179051				
McDonalds	10/11/2021	C5H9080	GRETI		M					N	3B00189521				
McDonalds	10/11/2021	C5H9081	GRETI		M					N	3B0018678A				
McDonalds	10/11/2021	B5H0371	BLUTI		F					N	0110179FC2				
McDonalds	10/11/2021	C5H9082	GRETI		M					N	3B001824AE				
McDonalds	10/11/2021	C5H9083	GRETI		F					N	3B004A9C0E				
McDonalds	10/11/2021	C5H9084	GRETI		M					N	3B001833E7				
McDonalds	10/11/2021	B5H0372	BLUTI		M					N	011017907C				
McDonalds	10/11/2021	C5H9085	GRETI		F					N	3B00184742				
McDonalds	10/11/2021	C5H9086	GRETI			M				N	3B0019331B				
McDonalds	10/11/2021	C5H9087	GRETI		M					N	3B00181EF2				
McDonalds	10/11/2021	C5H9088	GRETI		F					N	3B0018FB74				
McDonalds	10/11/2021	C5H9089	GRETI		F					N	3B0048F04F				
McDonalds	10/11/2021	C5H9090	GRETI		M					N	3B0019073A				
McDonalds	10/11/2021	C5H9091	GRETI		M					N	3B00189A5C				
Mill	10/11/2021	C5H9092	GRETI		M					N	0700EE0B3C				
Mill	10/11/2021	C5H9093	GRETI		F					N	3B0049479F				
Mill	10/11/2021	C5H9094	GRETI		M					N	3B001843C4				
Mill	10/11/2021	C5H9095	GRETI		F					N	3B001919D8				
Mill	10/11/2021	C5H9096	GRETI		F					N	3B00188CCF				
Mill	10/11/2021	C5H9097	GRETI		M					N	3B0019067C				
Mill	10/11/2021	B5H0374	BLUTI		F					N	01101790D1				
Mill	10/11/2021	B5H0375	BLUTI		F					N	0110178F24				
Mill	10/11/2021	C5H9098	GRETI		M					N	3B0018B5EB				
Mill	10/11/2021	C5H9099	GRETI		F					N	3B0018EBAF				
Mill	10/11/2021	C5H9100	GRETI		F					N	3B0018CD00				
Mill	10/11/2021	C5H4590	GRETI		F					R	3B00188636				
Mill	10/11/2021	C5H9102	GRETI		M					N	3B0018191B				
Mill	10/11/2021	C5H9103	GRETI		F					N	3B001889FA				
Mill	10/11/2021	B5H0377	MARTI							N	0110178FDB				
Mill	10/11/2021	C5H4756	GRETI		M					R	0700EDD94C				
Mill	10/11/2021	C5H4775	GRETI		M					R	0700EDFAE7				
Mill	10/11/2021	C5H4866	GRETI		F					R	0700EDFC6D				
Mill	10/11/2021	C5H4956	GRETI		M					R	0700EE36B8				
McDonalds	10/11/2021	C5H9015	GRETI		M					R	0700EDB0E4				
McDonalds	10/11/2021	C5H9028	GRETI		M					R	0700EE2C43				
McDonalds	10/11/2021	C5H9029	GRETI		M					R	0700EDF7B8				
McDonalds	10/11/2021	C5H9030	GRETI		M					R	0700EDC9CB				
McDonalds	10/11/2021	C5H9032	GRETI		F					R	0700ED8983				
McDonalds	10/11/2021	C5H9035	GRETI		F					R	0700EDC1A2				
McDonalds	10/11/2021	C5H9056	GRETI		F					N	3B0018BC02				
McDonalds	10/11/2021	C5H9062	GRETI		F					N	3B004A0A71				
McDonalds	10/11/2021	C5H9066	GRETI		M					N	3B00186E05				
McDonalds	10/11/2021	C5H9071	GRETI		F					N	3B0018C626				
McDonalds	10/11/2021	C5H9075	GRETI		M					N	3B0018FBA2				
McDonalds	10/11/2021	C5H9076	GRETI		F					N	3B0018744C				
McDonalds	10/11/2021	C5H9079	GRETI		M					N	3B001925B5				
Mill	10/11/2021	C5H9101	GRETI		M					N	3B00183F4B				
Guttingen Mid	11/11/2021	B5H0308	BLUTI		M					N	0110178F21				
Guttingen Mid	11/11/2021	B5H0378	BLUTI		F					N	0110179330				
Guttingen Mid	11/11/2021	C5A1761	GRETI		M					R	0700EDE656				
Guttingen Mid	11/11/2021	C5H4040	GRETI		F					N	0700EE19DF				
Guttingen Mid	11/11/2021	C5H4151	GRETI		M					R	0700EE0E0E				
Guttingen Mid	11/11/2021	C5H4246	GRETI		M					R	0700EDBAAA				
Guttingen Mid	11/11/2021	C5H4409	GRETI		F					R	0700EDA2C6				
Guttingen Mid	11/11/2021	C5H4615	GRETI		F					R	0700EDA27D				
Guttingen Mid	11/11/2021	C5H4626	GRETI		F					R	0700EDF089				
Guttingen Mid	11/11/2021	C5H4677	GRETI		F					R	0700EDF2F2				
Guttingen Mid	11/11/2021	B5H0379	BLUTI		M					N	011017936D				
Guttingen Mid	11/11/2021	C5H9104	GRETI		M					N	3B00194477				
Guttingen Mid	11/11/2021	C5H9105	GRETI		F					N	3B00182B72				
Guttingen Mid	11/11/2021	C5H9106	GRETI		M					N	3B0018CE61				
Guttingen Mid	11/11/2021	C5H9107	GRETI		F					N	3B0018B124				
Guttingen Mid	11/11/2021	C5H9108	GRETI		M					N	3B001819C1				
Guttingen Mid	11/11/2021	C5H9109	GRETI		M					N	3B001839DC				
Guttingen Mid	11/11/2021	C5H9110	GRETI		F					N	3B00184CEE				
Guttingen Mid	11/11/2021	C5H9112	GRETI		F					N	3B001811F8				
Guttingen Mid	11/11/2021	C5H9113	GRETI		M					N	3B0048D672				
Guttingen Mid	11/11/2021	C5H4763	GRETI		M					R	0700ED96BD				
Guttingen Mid	11/11/2021	C5H9114	GRETI		M					N	3B00182B98				
Guttingen Mid	11/11/2021	C5H9115	GRETI		F					N	3B00184FFF				
Guttingen Mid	11/11/2021	C5H9116	GRETI		F					N	3B0019EACE				
Guttingen Mid	11/11/2021	B5H0381	BLUTI		F					N	01101798BB				
Guttingen Mid	11/11/2021	B5H0382	MARTI							N	0110178591				
Guttingen Mid	11/11/2021	C5H9119	GRETI		M					N	3B004A22C9				
Guttingen Mid	11/11/2021	B5H0383	BLUTI		M					N	01101797A7				
Guttingen Mid	11/11/2021	C5H9120	GRETI		F					N	3B0018E50A				
Guttingen Mid	11/11/2021	B5H0384	BLUTI		M					N	011017A1CC				
Guttingen Mid	11/11/2021	B5H0385	BLUTI		F					N	01101798D3				
Guttingen Mid	11/11/2021	C5H4932	GRETI		M					R	0700EDC0DF				
Guttingen Mid	11/11/2021	C5H4936	GRETI		M					R	0700EE2D97				
Guttingen Mid	11/11/2021	C5H4939	GRETI		F					R	0700EDE8AE				
Guttingen Mid	11/11/2021	C5H4996	GRETI		F					R	0700EDBCD9				
Guttingen Mid	11/11/2021	C5H4997	GRETI		F					R	3B0018B335				
Guttingen Mid	11/11/2021	C5H9005	GRETI		F					R	0700EDC8BF				
Guttingen Mid	11/11/2021	C5H9011	GRETI		M					R	0700EE3587				
Guttingen Mid	11/11/2021	C5H9111	GRETI		F					N	3B0018889D				
Guttingen Mid	11/11/2021	C5H9117	GRETI		F					N	3B00184F58				
Guttingen Mid	11/11/2021	C5H9121	GRETI		F					N	3B00181859				
Amselhill	12/11/2021	B4R7893	MARTI							R	0110179D9F				
Amselhill	12/11/2021	B5H0149	BLUTI		M					R	0110179485				
Amselhill	12/11/2021	C5H4563	GRETI		M					R	0700EDAD90				
Amselhill	12/11/2021	C5H4605	GRETI		M					R	0700EDC140				
Amselhill	12/11/2021	C5H4701	GRETI			F				R	0700EDFCC0				
Amselhill	12/11/2021	C5H4747	GRETI		M					R	0700ED9983				
Amselhill	12/11/2021	C5H4782	GRETI		F					R	0700EE01EB				
Amselhill	12/11/2021	C5H9122	GRETI		M					N	3B0018EC41				
Amselhill	12/11/2021	C5H9123	GRETI		M					N	3B00188F7B				
Amselhill	12/11/2021	B5H0386	BLUTI		M					N	0110179EB2				
Amselhill	12/11/2021	C5H9124	GRETI		F					N	3B0018869F				
Amselhill	12/11/2021	C5H9125	GRETI		M					N	3B00185841				
Amselhill	12/11/2021	C5H9127	GRETI		M					N	3B00183D17				
Amselhill	12/11/2021	C5H9128	GRETI		M					N	3B0018EBC7				
Amselhill	12/11/2021	B5H0387	BLUTI		M					N	0110178DBC				
Amselhill	12/11/2021	C5H9129	GRETI		M					N	3B0018F645				
Amselhill	12/11/2021	C5H9130	GRETI		M					N	3B0018E5B7				
Amselhill	12/11/2021	C5H9131	GRETI			M				N	3B0019007B				
Amselhill	12/11/2021	C5H9132	GRETI		M					N	3B00190A7E				
Amselhill	12/11/2021	C5H9133	GRETI		M					N	3B00193A84				
Amselhill	12/11/2021	C5H4897	GRETI			M				R	0700EDE1C3				
Amselhill	12/11/2021	C5H4923	GRETI			M				R	0700EDA52E				
Amselhill	12/11/2021	C5H4925	GRETI		M					R	0700EDA30E				
Amselhill	12/11/2021	C5H4927	GRETI		M					R	0700EE13AA				
Amselhill	12/11/2021	C5H4945	GRETI			M				R	0700EE3C23				
Amselhill	12/11/2021	C5H4987	GRETI			M				R	0700ED954E				
Amselhill	12/11/2021	C5H4988	GRETI		M					R	0700EE323B				
Amselhill	12/11/2021	C5H9126	GRETI		M					N	3B00181A8A				
Mettnau	15/11/2021	B4A1591	BLUTI		M					R	011017A15E				
Mettnau	15/11/2021	B4A1662	BLUTI		M					R	0700EDD6F5				
Mettnau	15/11/2021	B5H0364	BLUTI		M					R	0110179623				
Mettnau	15/11/2021	B5H0394	BLUTI		M					N	0110179334				
Mettnau	15/11/2021	B5H4128	BLUTI		F					R	011017A4F9				
Mettnau	15/11/2021	C3T2355	GRETI		F					R	0700EDC9AC				
Mettnau	15/11/2021	C3T2671	GRETI		M					R	0700ED92A1				
Mettnau	15/11/2021	C3T2673	GRETI		M					R	0700EDC60F				
Mettnau	15/11/2021	C3T2775	GRETI		M					R	0700EDB85C				
Mettnau	15/11/2021	C3T2792	GRETI		F					R	0700EDAF7E				
Mettnau	15/11/2021	C3T2858	GRETI		M					R	0700EDCD48				
Tick City	15/11/2021	C5A1148	NUTHA		M					R	0700EE1977				
Tick City	15/11/2021	C5A1968	GRETI		M					R	0700EE37EC				
Mettnau	15/11/2021	C5F9008	GRETI		F					R	0700EDCF19				
Mettnau	15/11/2021	C5F9061	GRETI		M					R	0700EDCBA4				
Mettnau	15/11/2021	C5H4298	GRETI		M					R	0700ED8977				
Mettnau	15/11/2021	C5H4395	GRETI		M					R	0700ED913A				
Tick City	15/11/2021	C5H4746	GRETI		F					R	0700ED9EFA				
Tick City	15/11/2021	C5H9134	GRETI		F					N	3B001811CC				
Tick City	15/11/2021	C5H9135	GRETI		M					N	0700EE41BA				
Tick City	15/11/2021	B5H0388	BLUTI		M					N	0110179D12				
Tick City	15/11/2021	B5H0389	BLUTI		F					N	0110179A05				
Tick City	15/11/2021	C5H9136	GRETI		F					N	3B00489D6C				
Tick City	15/11/2021	B5H0390	BLUTI		M					N	0110179168				
Mettnau	15/11/2021	B4A1705	BLUTI		M					R	011017A341				
Mettnau	15/11/2021	B5H0391	BLUTI		F					N	0110178703				
Mettnau	15/11/2021	C5H9139	GRETI		F					N	0700EE3B01				
Mettnau	15/11/2021	C3T2687	GRETI		F					R	0700EDCE48				
Mettnau	15/11/2021	C5H9140	GRETI		M					N	0700EE08BF				
Mettnau	15/11/2021	B5H0392	BLUTI		M					N	0110176B25				
Mettnau	15/11/2021	C5H9142	GRETI		M					N	0700EE01F5				
Mettnau	15/11/2021	B5H0393	BLUTI		M					N	01101793B0				
Mettnau	15/11/2021	C5H9144	GRETI		M					N	0700ED8A42				
Mettnau	15/11/2021	B5H0395	BLUTI		M					N	0110178528				
Mettnau	15/11/2021	C5F9129	GRETI		F					R	0700EE12C3				
Mettnau	15/11/2021	C5F9121	GRETI		M					R	0700EDBAA0				
Mettnau	15/11/2021	C5H9146	GRETI		F					N	3B0018E0E8				
Mettnau	15/11/2021	C5H9147	GRETI		M					N	0700ED8620				
Mettnau	15/11/2021	B5H0396	BLUTI		M					N	011017930F				
Mettnau	15/11/2021	C5H4971	GRETI		M					R	0700EDFF4E				
Mettnau	15/11/2021	C5H4972	GRETI		M					R	0700EDF7BC				
Tick City	15/11/2021	C5H9137	GRETI		M					N	3B0018C66D				
Mettnau	15/11/2021	C5H9138	GRETI		M					N	0700EE42D3				
Mettnau	15/11/2021	C5H9141	GRETI		F					N	0700EDEBB1				
Mettnau	15/11/2021	C5H9143	GRETI		F					N	0700EE1912				
Mettnau	15/11/2021	C5H9145	GRETI		F					N	0700EDED8B				
McDonalds	16/11/2021	B5H0048	BLUTI			M				R	0700EE26FA				
McDonalds	16/11/2021	B5H0051	BLUTI		F					R	0700EDF712				
McDonalds	16/11/2021	B5H0257	BLUTI		M					R	0110179E45				
McDonalds	16/11/2021	B5H0350	MARTI							R	01101791AB				
McDonalds	16/11/2021	C5H4170	GRETI		M					R	0700EE170D				
McDonalds	16/11/2021	C5H4257	GRETI		F					R	0700EDFAE8				
McDonalds	16/11/2021	C5H9149	GRETI		F					N	0700EDDF58				
McDonalds	16/11/2021	C5H9150	GRETI		F					N	3B0018A062				
McDonalds	16/11/2021	C5H9151	GRETI		M					N	3B00183A93				
McDonalds	16/11/2021	B5H0397	BLUTI		M					N	01101791F6				
McDonalds	16/11/2021	B5H0398	BLUTI		F					N	0110177BA0				
McDonalds	16/11/2021	C5H9152	GRETI		F					N	0700EDFF00				
McDonalds	16/11/2021	B5H0399	BLUTI			M				N	011017932E				
McDonalds	16/11/2021	B5H0400	BLUTI		M					N	011017A0C5				
McDonalds	16/11/2021	C5H9153	GRETI		F					N	3B0049A97E				
McDonalds	16/11/2021	B5H0401	BLUTI		F					N	011017A437				
McDonalds	16/11/2021	C5H9154	GRETI		F					N	0700EDC97B				
McDonalds	16/11/2021	C5H9155	GRETI		F					N	0700EE349C				
McDonalds	16/11/2021	C5H9156	GRETI		M					N	0700EE0582				
McDonalds	16/11/2021	B5H0402	BLUTI		M					N	011017A338				
McDonalds	16/11/2021	B5H0403	BLUTI			F				N	011017A05B				
McDonalds	16/11/2021	B5H0404	BLUTI		F					N	011017915D				
McDonalds	16/11/2021	B5H0405	BLUTI		M					N	0110177FCF				
McDonalds	16/11/2021	B5H0406	MARTI							N	011017A163				
McDonalds	16/11/2021	C5H9031	GRETI		M					R	0700EE438C				
McDonalds	16/11/2021	C5H9056	GRETI		F					R	3B0018BC02				
McDonalds	16/11/2021	C5H9079	GRETI		M					R	3B001925B5				
McDonalds	16/11/2021	C5H9138	GRETI		F					N	0700ED8FE4				
Guttingen Mid	17/11/2021	B4R7792	BLUTI	4	FF					R	0110178B40				
Guttingen Mid	17/11/2021	B5H0378	BLUTI	4	F					R	0110179330				
Guttingen Mid	17/11/2021	C5H4630	GRETI	3	F					R	0700EE0507				
Guttingen Mid	17/11/2021	B5H0407	BLUTI	4	F					N	011017A419				
Guttingen Mid	17/11/2021	C5H9159	GRETI	4	F					N	0700EE1375				
Guttingen Mid	17/11/2021	B5H0408	BLUTI	4	F					N	0110178FCC				
Guttingen Mid	17/11/2021	C5H9160	GRETI	4	M					N	0700EE0AED				
Guttingen Mid	17/11/2021	C5H9161	GRETI	4	F					N	0700EDD4A4				
Guttingen Mid	17/11/2021	C5H9162	GRETI	3		M				N	0700EDAABF				
Guttingen Mid	17/11/2021	C5H9163	GRETI	4	M					N	0700EDEBD8				
Guttingen Mid	17/11/2021	C5H9164	GRETI	3	F					N	0700EE0CE4				
Guttingen Mid	17/11/2021	B5H0409	BLUTI	3	F					N	0110179E40				
Guttingen Mid	17/11/2021	C5H91165	GRETI	3	M					N	0700EE36C7				
Guttingen Mid	17/11/2021	B5H0410	BLUTI	3	M					N	011017914C				
Guttingen Mid	17/11/2021	B5H0411	BLUTI	4	M					N	0110178F6C				
Guttingen Mid	17/11/2021	C5H9166	GRETI	3	M					N	3B0048D34C				
Guttingen Mid	17/11/2021	B5H0412	BLUTI	3	F					N	0110179D1D				
Guttingen Mid	17/11/2021	C5H9167	GRETI	3	F					N	3B001938CF				
Guttingen Mid	17/11/2021	C5H9168	GRETI	4	M					N	3B004B49EE				
Guttingen Mid	17/11/2021	C5H9169	GRETI	3	F					N	3B001911FA				
Guttingen Mid	17/11/2021	C5H9170	GRETI	4	M					N	3B004D102E				
Guttingen Mid	17/11/2021	C5H9171	GRETI	3	M					N	3B0019215C				
Guttingen Mid	17/11/2021	C5H9172	GRETI	4	M					N	0700EDF8DF				
Guttingen Mid	17/11/2021	B5H0413	BLUTI	4	M					N	0110178F1F				
Guttingen Mid	17/11/2021	C5H9173	GRETI	4	M					N	0700EE287B				
Guttingen Mid	17/11/2021	C5H9174	GRETI	4	M					N	0700EDF65B				
Guttingen Mid	17/11/2021	C5H4934	GRETI	3	M					R	0700EE0FB9				
Guttingen Mid	17/11/2021	C5H9002	GRETI	3		F				R	0700ED9A23				
Guttingen Mid	17/11/2021	C5H9003	GRETI	3	M					R	0700EDDC28				
Guttingen Mid	17/11/2021	C5H9008	GRETI	3	F					R	0700EDA492				
Guttingen Mid	17/11/2021	C5H9009	GRETI	3	F					R	0700EDA3E3				
Guttingen Mid	17/11/2021	C5H9011	GRETI	3	M					R	0700EE3587				
Guttingen Mid	17/11/2021	C5H9111	GRETI	3	F					R	3B0018889D				
Guttingen Mid	17/11/2021	C5H9117	GRETI	3	F					R	3B00184F58				
Mill	18/11/2021	B4R7819	BLUTI	4	M					R	011017917E				
Mill	18/11/2021	B4R7988	BLUTI	4	M					R	0700ED89DB				
Mill	18/11/2021	B5H0315	BLUTI	3	M					R	0700EE2CDD				
Mill	18/11/2021	B5H0336	BLUTI	3	F					R	0110178FEC				
Mill	18/11/2021	B5H0339	BLUTI	3	F					R	0700EDC44F				
Mill	18/11/2021	B5H0373	BLUTI	3	M					R	011017966F				
Mill	18/11/2021	B5H0417	BLUTI	4	M					N	0110179B63				
Mill	18/11/2021	C3T0638	GRETI	4	F					R	0110178B1D				
Mill	18/11/2021	C5A1920	GRETI	4	M					R	0700EE0709				
Mill	18/11/2021	C5A1933	GRETI	4	F					R	0700EDE5D7				
Mill	18/11/2021	C5H4070	GRETI	4	M					R	0700EDF57A				
Mill	18/11/2021	C5H4073	GRETI	4	F					R	0700EE390D				
Mill	18/11/2021	C5H4339	GRETI	4	F					R	0700EE168D				
Mill	18/11/2021	C5H4539	NUTHA	3	F					R	0700EDEC31				
Mill	18/11/2021	C5H4575	GRETI	3	F					R	0700EE1C87				
Mill	18/11/2021	C5H4800	GRETI	3	M					R	0700EDB3F0				
Mill	18/11/2021	C5H4845	GRETI	3	M					R	0700EE0125				
Mill	18/11/2021	C5H4848	GRETI	3	M					R	0700ED9FD2				
Mill	18/11/2021	B5H0414	BLUTI	3	F					N	01101792A6				
Mill	18/11/2021	CH59175	GRETI	3	F					N	0700EDD652				
Mill	18/11/2021	CH59177	GRETI	3	M					N	0700ED9A7C				
Mill	18/11/2021	CH59178	GRETI	4	F					N	0700EE38F4				
Mill	18/11/2021	CH59179	GRETI	3	M					N	3B00183068				
Mill	18/11/2021	B5H0415	BLUTI	4	F					N	01101792CE				
Mill	18/11/2021	B5H0416	BLUTI	3	F					N	0110178373				
Mill	18/11/2021	C5H9180	GRETI	3	F					N	3B0018D1F3				
